date,year,month,day_of_year,weekday,day_name,day_type,activity_type,floor_area_m2,volume_m3,operating_hours,occupancy_factor,lighting_schedule_factor,equipment_schedule_factor,fan_schedule_factor,pump_schedule_factor,heating_setpoint_c,cooling_setpoint_c,heating_mode_weight,cooling_mode_weight,shoulder_mode_weight,seasonal_energy_proxy_factor,source
2021-05-17,2021,5,137,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-18,2021,5,138,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-19,2021,5,139,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-20,2021,5,140,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-21,2021,5,141,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-22,2021,5,142,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-23,2021,5,143,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-24,2021,5,144,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-25,2021,5,145,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-26,2021,5,146,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-27,2021,5,147,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-28,2021,5,148,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-29,2021,5,149,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-30,2021,5,150,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-05-31,2021,5,151,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-01,2021,6,152,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-02,2021,6,153,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-03,2021,6,154,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-04,2021,6,155,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-05,2021,6,156,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-06,2021,6,157,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-07,2021,6,158,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-08,2021,6,159,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-09,2021,6,160,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-10,2021,6,161,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-11,2021,6,162,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-12,2021,6,163,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-13,2021,6,164,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-14,2021,6,165,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-15,2021,6,166,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-16,2021,6,167,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-17,2021,6,168,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-18,2021,6,169,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-19,2021,6,170,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-20,2021,6,171,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-21,2021,6,172,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-22,2021,6,173,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-23,2021,6,174,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-24,2021,6,175,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-25,2021,6,176,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-26,2021,6,177,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-27,2021,6,178,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-28,2021,6,179,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-29,2021,6,180,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-06-30,2021,6,181,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-01,2021,7,182,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-02,2021,7,183,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-03,2021,7,184,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-04,2021,7,185,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-05,2021,7,186,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-06,2021,7,187,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-07,2021,7,188,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-08,2021,7,189,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-09,2021,7,190,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-10,2021,7,191,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-11,2021,7,192,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-12,2021,7,193,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-13,2021,7,194,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-14,2021,7,195,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-15,2021,7,196,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-16,2021,7,197,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-17,2021,7,198,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-18,2021,7,199,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-19,2021,7,200,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-20,2021,7,201,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-21,2021,7,202,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-22,2021,7,203,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-23,2021,7,204,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-24,2021,7,205,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-25,2021,7,206,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-26,2021,7,207,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-27,2021,7,208,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-28,2021,7,209,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-29,2021,7,210,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-30,2021,7,211,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-07-31,2021,7,212,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.1584,0.2846,0.3688,0.151,0.137,22.0,24.0,0.0,1.0,0.0,1.17,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-08-01,2021,8,213,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.22,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-08-02,2021,8,214,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.22,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-08-03,2021,8,215,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.22,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-08-04,2021,8,216,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.22,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2021-08-05,2021,8,217,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.72,0.762,0.79,0.818,0.804,22.0,24.0,0.0,1.0,0.0,1.22,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
